"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KS4RPCWR","conferencePaper","2013","Conze, P.-H.; Crivelli, T.; Robert, P.; Morin, L.","Dense motion estimation between distant frames: Combinatorial multi-step integration and statistical selection","","978-1-4799-2341-0","","10.1109/ICIP.2013.6738795","","Accurate estimation of dense point correspondences between two distant frames of a video sequence is a challenging task. To address this problem, we present a combinatorial multistep integration procedure which allows one to obtain a large set of candidate motion fields between the two distant frames by considering multiple motion paths across the video sequence. Given this large candidate set, we propose to perform the optimal motion vector selection by combining a global optimization stage with a new statistical processing. Instead of considering a selection only based on intrinsic motion field quality and spatial regularization, the statistical processing exploits the spatial distribution of candidates and introduces an intra-candidate quality based on forward-backward consistency. Experiments evaluate the effectiveness of our method for distant motion estimation in the context of video editing. © 2013 IEEE.","2013","2016-04-04 17:51:10","2016-04-04 17:51:10","","3860-3864","","","","","","Dense motion estimation between distant frames","","","","","","","English","","","Scopus","","Scopus","","DOI: 10.1109/ICIP.2013.6738795","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/X3ZWM5VB/display.html","","","dense point matching; distant frames; motion estimation; statistical analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013 IEEE International Conference on Image Processing, ICIP 2013 - Proceedings","","","","","","","","","","","","","","",""
"NAVX9MAF","journalArticle","2007","Alrefaei, M.H.; Almomani, M.","Subset selection of best simulated systems","Journal of the Franklin Institute","","0016-0032","10.1016/j.jfranklin.2006.02.020","","In this paper, we consider the problem of selecting a subset of k systems that is contained in the set of the best s simulated systems when the number of alternative systems is huge. We propose a sequential method that uses the ordinal optimization to select a subset G randomly from the search space that contains the best simulated systems with high probability. To guarantee that this subset contains the best systems it needs to be relatively large. Then methods of ranking and selections will be applied to select a subset of k best systems of the subset G with high probability. The remaining systems of G will be replaced by newly selected alternatives from the search space. This procedure is repeated until the probability of correct selection (a subset of the best k simulated systems is selected) becomes very high. The optimal computing budget allocation is also used to allocate the available computing budget in a way that maximizes the probability of correct selection. Numerical experiments for comparing these algorithms are presented. © 2006 The Franklin Institute.","2007","2016-04-04 17:51:10","2016-04-04 17:51:10","","495-506","","5","344","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/CVFGRA77/display.html","","","Ordinal optimization; Ranking and selection; Simulation optimization; statistical selection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NE8MSBNQ","journalArticle","2009","Bacchetti, P.; Boylan, R.","Estimating complex multi-state misclassification rates for biopsy-measured liver fibrosis in patients with hepatitis C","International Journal of Biostatistics","","1557-4679","10.2202/1557-4679.1139","","For both clinical and research purposes, biopsies are used to classify liver damage known as fibrosis on an ordinal multi-state scale ranging from no damage to cirrhosis. Misclassification can arise from reading error (misreading of a specimen) or sampling error (the specimen does not accurately represent the liver). Studies of biopsy accuracy have not attempted to synthesize these two sources of error or to estimate actual misclassification rates from either source. Using data from two studies of reading error and two of sampling error, we find surprisingly large possible misclassification rates, including a greater than 50% chance of misclassification for one intermediate stage of fibrosis. We find that some readers tend to misclassify consistently low or consistently high, and some specimens tend to be misclassified low while others tend to be misclassified high. Non-invasive measures of liver fibrosis have generally been evaluated by comparison to simultaneous biopsy results, but biopsy appears to be too unreliable to be considered a gold standard. Non-invasive measures may therefore be more useful than such comparisons suggest. Both stochastic uncertainty and uncertainty about our model assumptions appear to be substantial. Improved studies of biopsy accuracy would include large numbers of both readers and specimens, greater effort to reduce or eliminate reading error in studies of sampling error, and careful estimation of misclassification rates rather than less useful quantities such as kappa statistics. Copyright ©2009 The Berkeley Electronic Press. All rights reserved.","2009","2016-04-04 17:51:10","2016-04-04 17:51:10","","","","1","5","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/3RJHCDWH/display.html","","","Fibrosis; Hepatitis C; Kappa statistic; Latent variables; Misclassification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6D8Q3FF","journalArticle","2010","Chu, W.-T.; Lin, C.-H.","Consumer photo management and browsing facilitated by near-duplicate detection with feature filtering","Journal of Visual Communication and Image Representation","","1047-3203","10.1016/j.jvcir.2010.01.006","","Near-duplicate detection techniques are exploited to facilitate representative photo selection and region-of-interest (ROI) determination, which are important functionalities for efficient photo management and browsing. To make near-duplicate detection module resist to noisy features, three filtering approaches, i.e., point-based, region-based, and probabilistic latent semantic (pLSA), are developed to categorize feature points. For the photos taken in travels, we construct a support vector machine classifier to model matching patterns between photos and determine whether photos are near-duplicate pairs. Relationships between photos are then described as a graph, and the most central photo that best represents a photo cluster is selected according to centrality values. Because matched feature points are often located in the interior or at the contour of important objects, the region that compactly covers the matched feature points is determined as the ROI. We compare the proposed approaches with conventional ones and demonstrate their effectiveness. © 2010 Elsevier Inc. All rights reserved.","2010","2016-04-04 17:48:05","2016-04-04 17:48:05","","256-268","","3","21","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/3CN8P6SE/display.html","","","Feature filtering; Image clustering; Near-duplicate detection; Photo management and browsing; Photo summarization; Probabilistic latent semantic analysis; Region-of-interest; Representative selection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMJXT6ZU","journalArticle","2014","Diepens, N.J.; Arts, G.H.P.; Brock, T.C.M.; Smidt, H.; Van, Den Brink; Van, Den Heuvel-Greve; Koelmans, A.A.","Sediment toxicity testing of organic chemicals in the context of prospective risk assessment: A review","Critical Reviews in Environmental Science and Technology","","1064-3389","10.1080/01496395.2012.718945","","Sediment toxicity tests play an important role in prospective risk assessment for organic chemicals. This review describes sediment toxicity tests for microorganisms, macrophytes, benthic invertebrates, and benthic communities. Current approaches in sediment toxicity testing are fragmentary and diverse. This hampers the translation of single-species test results between freshwater, estuarine and marine ecosystems and to the population and community levels. A more representative selection of species and endpoints as well as a unification of dose metrics and exposure assessment methodologies across groups of test species, constitutes a first step toward a balanced strategy for sediment toxicity testing of single organic compounds in the context of prospective risk assessment. Supplementary materials are available for this article. Go to the publisher's online edition of Critical Reviews in Environmental Science and Technology for the supplemental material. © 2014 Taylor and Francis Group, LLC.","2014","2016-04-04 17:48:05","2016-04-04 17:48:05","","255-302","","3","44","","","Sediment toxicity testing of organic chemicals in the context of prospective risk assessment","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/V3FIH278/display.html","","","benthic community; benthic invertebrates; macrophytes; microorganisms; prospective sediment toxicity testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4Q36WMU","journalArticle","2013","Li, A.-Z.; Ren, R.-E.; Dong, J.-C.","Mean-variance-entropy fuzzy portfolio selection based on integrated forecast","Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice","","1000-6788","","","In this paper a fuzzy portfolio selection optimization decision based on a combination of forecasting model is constructed, representative selection of the genetic neural network model, multi-factor SVM regression model and ARIMA time series model as a combination of a single model for forecasting. This paper establishes possibilistic mean-variance-entropy portfolio selection model in which a single model to predict the result is treated as fuzzy variable, the empirical results show that the possibilistic meanvariance-entropy portfolio selection model can obtain higher yield and lower relative risk. The methodology of this paper is useful in such practice as fund management, financial risk management. It is hoped that the methodology can improve the scientific level of decision making.","2013","2016-04-04 17:48:05","2016-04-04 17:48:05","","1116-1125","","5","33","","","","","","","","","","Chinese","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/U9GXN9BH/display.html","","","Fuzzy portfolio selection; Integrated forecast; Mean-variance-entropy model; Optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKWSPU6G","journalArticle","2009","Chashchukhin, I.S.; Votyakov, S.L.","Behavior of iron-group elements, oxybarometry, and genesis of unique chromite deposits in the Kempirsai massif","Geology of Ore Deposits","","1075-7015","10.1134/S1075701509020044","","Ultramafic rocks and high-Cr chromite ore from the Almaz-Zhemchuzhina deposit, the largest in the Main ore field of the Kempirsai massif, have been studied. The detailed mineralogical and geochemical examination of deep structure test and exploratory boreholes allowed us to establish the rough stratification of ultramafic rocks and to demonstrate the position of unique chromite deposits in the generalized vertical section of the southeastern Kempirsai massif. From top to bottom, a barren harzburgite-lherzolite series gives way to an ore-bearing dunite-harzburgite complex with the largest chromite deposits, including the unique Almaz-Zhemchuzhina deposit, in its upper portion and then to pyroxene-free dunite densely impregnated with chromite in the upper part and containing sparsely disseminated chromite at its base. The lower unit is composed of a barren lherzolite-harzburgite series transformed into blastomylonites near the contact with dunite, suggesting a tectonically doubled section in the southeastern part of the massif. The synore asymmetric geochemical zoning developed in the course of formation of chromite deposits as a result of removal of oreforming iron-group elements from the underlying and wall ultramafic rocks into the overlying rocks. Host rocks with disturbed initial proportions of Cr, Fe, Ni, and Mn, together with orebodies, made up ore-bearing zones no less than 1 km in thickness and subdivided into supra-, inter-, and subore subzones. The subore and wall rocks are characterized by partial loss (wt %) of Cr2O3(0.1), NiO (0.04), FeOtot(0.5), and MnO (0.02) and their removal into the interore and supraore (0.03 NiO) subzones. Thus, the subore ultramafic rocks served as a source of ore-forming components, while the interore zone with orebodies occurring therein served as a zone of discharge of these components. Using Mössbauer spectroscopy, the crystal chemistry of iron ions was studied in a representative selection of Cr-spinel samples from rocks and ores of the southeastern and western blocks (the Almaz-Zhemchuzhina and Geophysical XII deposits). The degree of iron oxidation in the samples varies from 8 to 33%. In most cases, a difference in degree of iron oxidation is established in stoichiometric approximation and from Mössbauer data. In other words, the integral stoichiometry of ferrous and ferric ions is disturbed. Such a disturbance may be related not only to partial inversion of the Cr-spinel structure but also to local heterogeneity of the mineral at the micro- and nanolevels with clustering of cations and formation of their associates. An empirical correction of the olivine-Cr-spinel geothermometer and oxybarometer has been performed. The inverse correlation between oxygen fugacity and degree of depletion of ultramafic rocks indicates that these rocks were formed in a closed system with participation of a water-methane fluid. Along with stratification of ultramafics, this correlation testifies to a powerful asthenospheric source of reduced fluids. The retention of low oxygen fugacity in central portions of orebodies does not rule out that after a break this source participated in the formation of unique chromite deposits in the Kempirsai massif. © Pleiades Publishing, Ltd. 2009.","2009","2016-04-04 17:48:05","2016-04-04 17:48:05","","123-138","","2","51","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/CWACRRAF/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQKDQ42D","journalArticle","2012","Haddad, K.; Rahman, A.","Regional flood frequency analysis in eastern Australia: Bayesian GLS regression-based methods within fixed region and ROI framework - Quantile Regression vs. Parameter Regression Technique","Journal of Hydrology","","0022-1694","10.1016/j.jhydrol.2012.02.012","","In this article, an approach using Bayesian Generalised Least Squares (BGLS) regression in a region-of-influence (ROI) framework is proposed for regional flood frequency analysis (RFFA) for ungauged catchments. Using the data from 399 catchments in eastern Australia, the BGLS-ROI is constructed to regionalise the flood quantiles (Quantile Regression Technique (QRT)) and the first three moments of the log-Pearson type 3 (LP3) distribution (Parameter Regression Technique (PRT)). This scheme firstly develops a fixed region model to select the best set of predictor variables for use in the subsequent regression analyses using an approach that minimises the model error variance while also satisfying a number of statistical selection criteria. The identified optimal regression equation is then used in the ROI experiment where the ROI is chosen for a site in question as the region that minimises the predictive uncertainty. To evaluate the overall performances of the quantiles estimated by the QRT and PRT, a one-at-a-time cross-validation procedure is applied. Results of the proposed method indicate that both the QRT and PRT in a BGLS-ROI framework lead to more accurate and reliable estimates of flood quantiles and moments of the LP3 distribution when compared to a fixed region approach. Also the BGLS-ROI can deal reasonably well with the heterogeneity in Australian catchments as evidenced by the regression diagnostics. Based on the evaluation statistics it was found that both BGLS-QRT and PRT-ROI perform similarly well, which suggests that the PRT is a viable alternative to QRT in RFFA. The RFFA methods developed in this paper is based on the database available in eastern Australia. It is expected that availability of a more comprehensive database (in terms of both quality and quantity) will further improve the predictive performance of both the fixed and ROI based RFFA methods presented in this study, which however needs to be investigated in future when such a database is available. © 2012 Elsevier B.V.","2012","2016-04-04 17:51:10","2016-04-04 17:51:10","","142-161","","","430-431","","","Regional flood frequency analysis in eastern Australia","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/WVMAIANA/display.html","","","Bayesian method; Generalised Least Squares Regression; Parameter Regression; Quantile Regression; Regional flood frequency analysis; Region-of-influence approach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QTMNMRQE","journalArticle","1999","Zheng, W.; Cho, S.J.; Waller, C.L.; Tropsha, A.","Rational combinatorial library design. 3. Simulated annealing guided evaluation (SAGE) of molecular diversity: A novel computational tool for universal library design and database mining","Journal of Chemical Information and Computer Sciences","","0095-2338","10.1021/ci980103p","","We have developed a novel method for molecular diversity sampling called SAGE (simulated annealing guided evaluation of molecular diversity). Compounds in chemical databases or virtual combinatorial libraries are conventionally represented as points in multidimensional descriptor space. The SAGE algorithm selects a desired number of optimally diverse points (compounds) from a database. The diversity of a subset of points is measured by a specially designed diversity function, and the most diverse subset is selected using Simulated Annealing (SA) as the optimization tool. Application of SAGE to two simulated data sets of randomly distributed points in two-dimensional space afforded diverse and representative selection as judged by visual inspection. SAGE was also applied, in comparison with random sampling, to two other simulated data sets with points distributed among many clusters. We found that SAGE sampling covered significantly more clusters than the random sampling. By defining a fraction of data points as active, we also compared SAGE with random sampling in terms of hit rates. We showed that when the percentage of active points was low, the hit rates obtained by SAGE were always higher than those obtained by random sampling. When the percentage of active points was high, the performance of SAGE, in terms of individual hit rates, depended upon the data structure. However, in all cases, SAGE performed better than random sampling when cluster hit rates were used as the criterion.","1999","2016-04-04 17:48:05","2016-04-04 17:48:05","","738-746","","4","39","","","Rational combinatorial library design. 3. Simulated annealing guided evaluation (SAGE) of molecular diversity","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/6HUG8NQH/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5HIB9IK","journalArticle","2012","Dolgui, A.; Kovalev, S.","Min-max and min-max (relative) regret approaches to representatives selection problem","4OR","","1619-4500","10.1007/s10288-012-0202-3","","The following optimization problem is studied. There are several sets of integer positive numbers whose values are uncertain. The problem is to select one representative of each set such that the sum of the selected numbers is minimum. The uncertainty is modeled by discrete and interval scenarios, and the min-max and min-max (relative) regret approaches are used for making a selection decision. The arising min-max, min-max regret and min-max relative regret optimization problems are shown to be polynomially solvable for interval scenarios. For discrete scenarios, they are proved to be NP-hard in the strong sense if the number of scenarios is part of the input. If it is part of the problem type, then they are NP-hard in the ordinary sense, pseudo-polynomially solvable by a dynamic programming algorithm and possess an FPTAS. This study is motivated by the problem of selecting tools of minimum total cost in the design of a production line. © 2012 Springer-Verlag.","2012","2016-04-04 17:48:05","2016-04-04 17:48:05","","181-192","","2","10","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/XHMZMVHR/display.html","","","Computational complexity; Dynamic programming; Min-max approach; Min-max regret; Uncertainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7RRGBIV","journalArticle","2006","Sun, X.-Y.; Gong, D.-W.; Hao, G.-S.","Representative selection for cooperative co-evolutionary genetic algorithms","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","0302-9743","","","The performance of cooperative co-evolutionary genetic algorithms is highly affected by the representative selection strategy. But rational method is absent now. Oriented to the shortage, the representative selection strategy is studied based on the parallel implementation of cooperative co-evolutionary genetic algorithms in LAN. Firstly, the active cooperation ideology for representative selection and the dynamical determinate method on cooperation pool size are put forward. The methods for determining cooperation pool size, selecting cooperators and permuting cooperations are presented based on the evolutionary ability of sub-population and distributive performance of the individuals. Thirdly, the implementation steps are given. Lastly, the results of benchmark functions optimization show the validation of the method. © Springer-Verlag Berlin Heidelberg 2006.","2006","2016-04-04 17:48:05","2016-04-04 17:48:05","","18-25","","","4247 LNCS","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/ZUBIZVSP/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RC7BXD7E","journalArticle","2007","Chatziioannou, A.; Moulos, P.","ANDROMEDA: A MATLAB automated cDNA microarray data analysis platform","IFIP International Federation for Information Processing","","1571-5736","10.1007/978-0-387-74161-1_14","","DNA microarrays constitute a relatively new biological technology which allows gene expression profiling at a global level by measuring mRNA abundance. However, the grand complexity characterizing a microarray experiment entails the development of computationally powerful tools apt for probing the biological problem studied. ANDROMEDA (Automated aND RObust Microarray Experiment Data Analysis) is a MATLAB implemented program which performs all steps of typical microarray data analysis including noise filtering processes, background correction, data normalization, statistical selection of differentially expressed genes based on parametric or non parametric statistics and hierarchical cluster analysis resulting in detailed lists of differentially expressed genes and formed clusters through a strictly defined automated workflow. Along with the completely automated procedure, ANDROMEDA offers a variety of visualization options (MA plots, boxplots, clustering images etc). Emphasis is given to the output data format which contains a substantial amount of useful information and can be easily imported in a spreadsheet supporting software or incorporated in a relational database for further processing and data mining. © 2007 International Federation for Information Processing.","2007","2016-04-04 17:51:10","2016-04-04 17:51:10","","127-136","","","247","","","ANDROMEDA","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/V2HIIGW6/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCCH6TCR","journalArticle","2015","Allen, J.T.; Croom, S.M.; Konstantopoulos, I.S.; Bryant, J.J.; Sharp, R.; Cecil, G.N.; Fogarty, L.M.R.; Foster, C.; Green, A.W.; Ho, I.-T.; Owers, M.S.; Schaefer, A.L.; Scott, N.; Bauer, A.E.; Baldry, I.; Barnes, L.A.; Bland-Hawthorn, J.; Bloom, J.V.; Brough, S.; Colless, M.; Cortese, L.; Couch, W.J.; Drinkwater, M.J.; Driver, S.P.; Goodwin, M.; Gunawardhana, M.L.P.; Hampton, E.J.; Hopkins, A.M.; Kewley, L.J.; Lawrence, J.S.; Leon-Saval, S.G.; Liske, J.; López-Sánchez, Á.R.; Lorente, N.P.F.; McElroy, R.; Medling, A.M.; Mould, J.; Norberg, P.; Parker, Q.A.; Power, C.; Pracy, M.B.; Richards, S.N.; Robotham, A.S.G.; Sweet, S.M.; Taylor, E.N.; Thomas, A.D.; Tonini, C.; Walcher, C.J.","The SAMI Galaxy Survey: Early Data Release","Monthly Notices of the Royal Astronomical Society","","0035-8711","10.1093/mnras/stu2057","","We present the Early Data Release of the Sydney-AAOMulti-object Integral field spectrograph (SAMI) Galaxy Survey. The SAMI Galaxy Survey is an ongoing integral field spectroscopic survey of ~3400 low-redshift (z < 0.12) galaxies, covering galaxies in the field and in groups within the Galaxy And Mass Assembly (GAMA) survey regions, and a sample of galaxies in clusters. In the Early Data Release, we publicly release the fully calibrated data cubes for a representative selection of 107 galaxies drawn from the GAMA regions, along with information about these galaxies from the GAMA catalogues. All data cubes for the Early Data Release galaxies can be downloaded individually or as a set from the SAMI Galaxy Survey website. In this paper we also assess the quality of the pipeline used to reduce the SAMI data, giving metrics that quantify its performance at all stages in processing the raw data into calibrated data cubes. The pipeline gives excellent results throughout, with typical sky subtraction residuals in the continuum of 0.9-1.2 per cent, a relative flux calibration uncertainty of 4.1 per cent (systematic) plus 4.3 per cent (statistical), and atmospheric dispersion removed with an accuracy of 0.09 arcsec, less than a fifth of a spaxel. © 2014 The Authors. Published by Oxford University Press on behalf of the Royal Astronomical Society.","2015","2016-04-04 17:48:05","2016-04-04 17:48:05","","1567-1583","","2","446","","","The SAMI Galaxy Survey","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/FRH35834/display.html","","","Galaxies: evolution; Galaxies: kinematics and dynamics; galaxies: structure; Techniques: imaging spectroscopy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RD87UVQA","journalArticle","1997","Boberg, J.; Salakoski, T.","Representative noise-free complete-link classification with application to protein structures","Pattern Recognition","","0031-3203","","","In various applications, including many problems of knowledge discovery in databases, and particularly in the field of computational molecular biology, a compact and representative description of a vast object space is desired. In this paper, a constructive mathematical model corresponding the intuitive requirements of representativity is developed. Representativity is divided into two aspects: typicality and comprehensiveness. A new sieving method is presented where a special kind of noise is detected and eliminated by removing anomalous objects from the initial complete linkage partition. The comprehensiveness endangered by sieving is then regained by applying a special completion procedure. Theoretical results ensure that the resulting partition is representative, consisting of solid and separable classes. The conceptual model was further tested by applying the method to protein amino acid sequences of the Brookhaven Protein Data Bank. The recognized biochemical substance of the outcome confirm the representativity of the resulting classification. Published by Elsevier Science Ltd.","1997","2016-04-04 17:48:05","2016-04-04 17:48:05","","467-482","","3","30","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/NTFQ5U9F/display.html","","","Amino acid sequences; Complete linkage clustering; Knowledge discovery in databases; Noise elimination; Non-metric object space; Protein data bank (PDB); Representative selection; Separable partitions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RRUWQFQW","journalArticle","1999","Moretti, S.","Six-jet production at lepton colliders","Nuclear Physics B","","0550-3213","","","We study electron-positron annihilations into six jets at the parton level in perturbative Quantum Chromo-Dynamics (QCD), via the elementary processes e+e- → qq̄gggg, e+e- → qq̄q′q̄′gg and e+e- → qq̄q′q̄′q″q̄″, for massive quarks q, q′ and q″ and massless gluons g. Several numerical results of phenomenological relevance are given, at three different collider energies and for a representative selection of jet clustering algorithms. We also present helicity amplitudes and colour factors needed for the tree-level calculation. © 1999 Elsevier Science B.V.","1999","2016-04-04 17:48:05","2016-04-04 17:48:05","","289-338","","1-2","544","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/DXCIZT4E/display.html","","","Jets; Lepton colliders; LO computations; Perturbative QCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHE9JE8N","journalArticle","1988","Berg, O.G.","Selection of dna binding sites by regulatory proteins. Functional specificity and pseudosite competition","Journal of Biomolecular Structure and Dynamics","","0739-1102","10.1080/07391102.1988.10507713","","The frequency of base-pair occurrence in a set of recognition sequences for a particular DNA-binding protein is strongly related to the contributions to the binding free energy from the individual base pairs. Thus from the statistics of base-pair choice, it is possible to estimate the relative binding strengths of any base-pair sequences and to predict the effect of point mutations in specific sites. On the same basis, one can describe the binding properties of random DNA sequences and thereby the expected competitive effects from all the nonspecific DNA sites in the genome of a living cell. The statistical selection theory [Berg & von Hippel, J.Mol. Biol. 193 (1987) 723-750] describing these relations is extended and tested with computer simulations. The theory is shown to hold up well also in the case when base pairs contribute cooperatively to the binding interaction. The simulations also demonstrate the effects of the statistical small-sample uncertainty that appears due to the limited size of all sets of recognition sites identified. © 1988 Taylor & Francis Ltd.","1988","2016-04-04 17:51:10","2016-04-04 17:51:10","","275-297","","2","6","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/P4MNAUVS/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJZEUPZN","journalArticle","2014","Tehseen, M.; Dumancic, M.; Briggs, L.; Wang, J.; Berna, A.; Anderson, A.; Trowell, S.","Functional coupling of a nematode chemoreceptor to the yeast pheromone response pathway","PLoS ONE","","1932-6203","10.1371/journal.pone.0111429","","Sequencing of the Caenorhabditis elegans genome revealed sequences encoding more than 1,000 G-protein coupled receptors, hundreds of which may respond to volatile organic ligands. To understand how the worm's simple olfactory system can sense its chemical environment there is a need to characterise a representative selection of these receptors but only very few receptors have been linked to a specific volatile ligand. We therefore set out to design a yeast expression system for assigning ligands to nematode chemoreceptors. We showed that while a model receptor ODR-10 binds to C. elegans Ga subunits ODR-3 and GPA-3 it cannot bind to yeast Ga. However, chimaeras between the nematode and yeast Ga subunits bound to both ODR-10 and the yeast Gbc subunits. FIG2 was shown to be a superior MAP-dependent promoter for reporter expression. We replaced the endogenous Ga subunit (GPA1) of the Saccharomyces cerevisiae (ste2D sst2D far1D) triple mutant (""Cyb"") with a Gpa1/ODR-3 chimaera and introduced ODR-10 as a model nematode GPCR. This strain showed concentration-dependent activation of the yeast MAP kinase pathway in the presence of diacetyl, the first time that the native form of a nematode chemoreceptor has been functionally expressed in yeast. This is an important step towards en masse de-orphaning of C. elegans chemoreceptors. © 2014 Tehseen et al.","2014","2016-04-04 17:48:05","2016-04-04 17:48:05","","","","11","9","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/IEF5XHXZ/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6AVKWB3","journalArticle","1983","Vastola, K.S.; Poor, H.V.","An analysis of the effects of spectral uncertainty on wiener filtering","Automatica","","0005-1098","10.1016/0005-1098(83)90105-X","","A representative selection of results from an extensive study of the performance of Wiener filtering under spectral uncertainty is presented. For a variety of spectral uncertainty models the Wiener filter is shown to have undesirable sensitivity to even small deviations from those signal and noise spectral densities which were used to design the filter. Performance of a robust filter (designed to have the best possible performance when the uncertainty is worst) is also examined. In most cases the robust filter's insensitivity to spectral uncertainty makes it preferable to the traditional Wiener filter. © 1983.","1983","2016-04-04 17:48:05","2016-04-04 17:48:05","","289-293","","3","19","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/2CNTKTPA/display.html","","","Filtering; game theory; smoothing; statistics, robustness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
